cc_number,crime_date_time,crime_code,description,inside_outside,weapon,post,gender,age,race,location,old_district,new_district,neighborhood,latitude,longitude,premise_type,total_incidents,year,month,hour,date,age_range,time_range,during_or_just_after_school,around_lunch,quarter,quarter_date
16l04229,2016-12-11T01:03:00Z,9,shooting,outside,firearm,913,female,32,black_or_african_american,3900 s hanover st,southern,n/a,brooklyn,39.234824,-76.611484,parking lot,1,2016,12,1,2016-12-11,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
16l09745,2016-12-24T23:14:00Z,9,shooting,outside,firearm,131,male,19,black_or_african_american,2200 druid hill av,central,n/a,druid heights,39.309056,-76.637406,street,1,2016,12,23,2016-12-24,18 to 25,night,FALSE,FALSE,4,2016-12-31
17a11653,2017-01-27T12:40:00Z,9,shooting,outside,firearm,931,male,20,black_or_african_american,1100 booth st,southern,n/a,hollins market,39.288307345509246,-76.63566885241917,street,1,2017,1,12,2017-01-27,18 to 25,early afternoon,TRUE,FALSE,1,2017-03-31
16l09350,2016-12-23T11:55:00Z,9,shooting,outside,firearm,444,male,34,black_or_african_american,4300 lasalle av,northeast,n/a,frankford,39.277714,-76.703337,street,1,2016,12,11,2016-12-23,26 to 34,morning,TRUE,FALSE,4,2016-12-31
16l09426,2016-12-23T23:20:00Z,9,shooting,outside,firearm,631,female,23,black_or_african_american,6600 vincent la,northwest,n/a,reisterstown station,39.354841,-76.70829,dwelling,1,2016,12,23,2016-12-23,18 to 25,night,FALSE,FALSE,4,2016-12-31
16j10271,2016-10-24T01:18:00Z,9,shooting,outside,firearm,512,male,66,black_or_african_american,100 e 26th st,northern,n/a,charles village,39.319474,-76.615572,street,1,2016,10,1,2016-10-24,51 to 74,early morning,FALSE,FALSE,4,2016-12-31
16k12930,2016-11-30T18:00:00Z,9,shooting,outside,firearm,624,male,23,black_or_african_american,2900 garrison blvd,northwest,n/a,hanlon-longwood,39.320326,-76.677152,public area,1,2016,11,18,2016-11-30,18 to 25,evening,TRUE,FALSE,4,2016-12-31
16l07182,2016-12-18T20:52:00Z,9,shooting,outside,firearm,732,male,48,black_or_african_american,2200 n fulton av,western,n/a,parkview/woodbrook,39.311897,-76.647726,street,1,2016,12,20,2016-12-18,35 to 50,night,FALSE,FALSE,4,2016-12-31
16k12930,2016-11-30T18:00:00Z,9,shooting,outside,firearm,624,male,49,black_or_african_american,2900 garrison blvd,northwest,n/a,hanlon-longwood,39.320326,-76.677152,public area,1,2016,11,18,2016-11-30,35 to 50,evening,TRUE,FALSE,4,2016-12-31
16k12905,2016-11-30T17:07:00Z,9,shooting,outside,firearm,331,male,29,black_or_african_american,1400 n patterson park av,eastern,n/a,broadway east,39.306827049017215,-76.5856947354424,street,1,2016,11,17,2016-11-30,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16k12930,2016-11-30T18:00:00Z,9,shooting,outside,firearm,624,female,52,black_or_african_american,2900 garrison blvd,northwest,n/a,hanlon-longwood,39.320326,-76.677152,public area,1,2016,11,18,2016-11-30,51 to 74,evening,TRUE,FALSE,4,2016-12-31
16k03647,2016-11-09T01:12:00Z,9,shooting,outside,firearm,331,male,27,black_or_african_american,1700 n milton av,eastern,n/a,broadway east,39.310181,-76.58303,street,1,2016,11,1,2016-11-09,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
16k04030,2016-11-09T20:24:00Z,9,shooting,outside,firearm,832,male,42,black_or_african_american,400 s longwood st,southwest,n/a,gwynns falls,39.279912,-76.666598,street,1,2016,11,20,2016-11-09,35 to 50,night,FALSE,FALSE,4,2016-12-31
16k12930,2016-11-30T18:00:00Z,9,shooting,outside,firearm,624,male,28,black_or_african_american,2900 garrison blvd,northwest,n/a,hanlon-longwood,39.320326,-76.677152,public area,1,2016,11,18,2016-11-30,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16l06053,2016-12-15T16:01:00Z,9,shooting,outside,firearm,212,male,26,black_or_african_american,1400 e fayette st,southeast,n/a,dunbar-broadway,39.292968763700166,-76.59850962698165,street,1,2016,12,16,2016-12-15,26 to 34,after school,TRUE,FALSE,4,2016-12-31
16l05842,2016-12-15T00:52:00Z,9,shooting,outside,firearm,932,male,23,white,1300 sargeant st,southern,n/a,washington village/pigtown,39.281021,-76.635965,street,1,2016,12,0,2016-12-15,18 to 25,early morning,FALSE,FALSE,4,2016-12-31
16l05842,2016-12-15T00:52:00Z,9,shooting,outside,firearm,932,female,31,white,1300 sargeant st,southern,n/a,washington village/pigtown,39.281021,-76.635965,street,1,2016,12,0,2016-12-15,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
16l05842,2016-12-15T00:52:00Z,9,shooting,outside,firearm,932,male,24,white,1300 sargeant st,southern,n/a,washington village/pigtown,39.281021,-76.635965,street,1,2016,12,0,2016-12-15,18 to 25,early morning,FALSE,FALSE,4,2016-12-31
17a00280,2017-01-01T10:50:00Z,9,shooting,outside,firearm,822,male,25,black_or_african_american,300 s beechfield av,southwest,n/a,beechfield,39.281383,-76.693772,street,1,2017,1,10,2017-01-01,18 to 25,morning,TRUE,FALSE,1,2017-03-31
17a00056,2017-01-01T09:29:00Z,9,shooting,outside,firearm,833,male,29,black_or_african_american,700 yale av,southwest,n/a,yale heights,39.274853,-76.68878,street,1,2017,1,9,2017-01-01,26 to 34,morning,TRUE,FALSE,1,2017-03-31
16k00525,2016-11-02T01:34:00Z,9,shooting,outside,firearm,512,female,28,unknown,2700 st paul st,northern,n/a,charles village,39.320881,-76.615509,street,1,2016,11,1,2016-11-02,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
16l08121,2016-12-20T21:16:00Z,9,shooting,outside,firearm,932,male,38,white,1100 ward st,southern,n/a,washington village/pigtown,39.28247205959889,-76.63207168975153,street,1,2016,12,21,2016-12-20,35 to 50,night,FALSE,FALSE,4,2016-12-31
16l08047,2016-12-20T18:40:00Z,9,shooting,outside,firearm,211,male,30,black_or_african_american,100 aisquith st,southeast,n/a,pleasant view gardens,39.29204952370621,-76.60168203814099,street,1,2016,12,18,2016-12-20,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16l07714,2016-12-20T04:17:00Z,9,shooting,outside,firearm,622,male,29,black_or_african_american,3000 oak hill av,northwest,n/a,howard park,39.327344,-76.703934,street,1,2016,12,4,2016-12-20,26 to 34,morning,FALSE,FALSE,4,2016-12-31
16l08086,2016-12-20T20:09:00Z,9,shooting,outside,firearm,633,male,23,black_or_african_american,5200 cuthbert av,northwest,n/a,arlington,39.346308,-76.680403,street,1,2016,12,20,2016-12-20,18 to 25,night,FALSE,FALSE,4,2016-12-31
16l07745,2016-12-20T07:30:00Z,9,shooting,outside,firearm,532,male,23,black_or_african_american,2400 w belvedere av,northern,n/a,levindale,39.35452,-76.662308,hospital,1,2016,12,7,2016-12-20,18 to 25,morning,TRUE,FALSE,4,2016-12-31
16l08027,2016-12-20T18:06:00Z,9,shooting,outside,firearm,443,male,34,black_or_african_american,5400 frankford av,northeast,n/a,frankford,39.323557,-76.540654,street,1,2016,12,18,2016-12-20,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16l07953,2016-12-20T15:14:00Z,9,shooting,outside,firearm,731,male,22,black_or_african_american,2500 gwynns falls pkwy,western,n/a,mondawmin,39.316073,-76.656521,street,1,2016,12,15,2016-12-20,18 to 25,after school,TRUE,FALSE,4,2016-12-31
16l07714,2016-12-20T04:17:00Z,9,shooting,outside,firearm,622,female,19,black_or_african_american,3000 oak hill av,northwest,n/a,howard park,39.327344,-76.703934,street,1,2016,12,4,2016-12-20,18 to 25,morning,FALSE,FALSE,4,2016-12-31
16j10599,2016-10-24T17:30:00Z,9,shooting,outside,firearm,814,male,20,black_or_african_american,700 n longwood st,southwest,n/a,franklintown road,39.295213332291034,-76.66679920990005,street,1,2016,10,17,2016-10-24,18 to 25,evening,TRUE,FALSE,4,2016-12-31
16l11635,2016-12-29T21:09:00Z,9,shooting,outside,firearm,731,male,27,black_or_african_american,2400 reisterstown rd,western,n/a,parkview/woodbrook,39.315713,-76.649417,street,1,2016,12,21,2016-12-29,26 to 34,night,FALSE,FALSE,4,2016-12-31
16l11127,2016-12-28T17:32:00Z,9,shooting,outside,firearm,724,male,26,black_or_african_american,1300 mosher st,western,n/a,sandtown-winchester,39.300176,-76.638847,street,1,2016,12,17,2016-12-28,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16l11127,2016-12-28T17:32:00Z,9,shooting,outside,firearm,724,male,30,black_or_african_american,1300 mosher st,western,n/a,sandtown-winchester,39.300176,-76.638847,street,1,2016,12,17,2016-12-28,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16l11127,2016-12-28T17:32:00Z,9,shooting,outside,firearm,724,male,26,black_or_african_american,1300 mosher st,western,n/a,sandtown-winchester,39.300176,-76.638847,street,1,2016,12,17,2016-12-28,26 to 34,evening,TRUE,FALSE,4,2016-12-31
16l04320,2016-12-11T11:12:00Z,9,shooting,outside,firearm,734,male,48,black_or_african_american,1700 n carey st,western,n/a,sandtown-winchester,39.30866101140706,-76.64265468093582,street,1,2016,12,11,2016-12-11,35 to 50,morning,TRUE,FALSE,4,2016-12-31
16k10949,2016-11-26T06:04:00Z,9,shooting,outside,firearm,832,male,19,black_or_african_american,900 s caton av,southwest,n/a,violetville,39.273775,-76.671529,hospital,1,2016,11,6,2016-11-26,18 to 25,morning,FALSE,FALSE,4,2016-12-31
16j12776,2016-10-29T04:14:00Z,9,shooting,outside,firearm,332,male,36,black_or_african_american,2500 e biddle st,eastern,n/a,berea,39.304808,-76.582598,street,1,2016,10,4,2016-10-29,35 to 50,morning,FALSE,FALSE,4,2016-12-31
16k09976,2016-11-23T14:12:00Z,9,shooting,outside,firearm,714,male,21,black_or_african_american,100 n smallwood st,western,n/a,penrose/fayette street outreach,39.28992,-76.651644,street,1,2016,11,14,2016-11-23,18 to 25,early afternoon,TRUE,FALSE,4,2016-12-31
16j10784,2016-10-25T02:18:00Z,9,shooting,outside,firearm,513,male,30,black_or_african_american,400 ilchester av,northern,n/a,harwood,39.368895,-76.586346,street,1,2016,10,2,2016-10-25,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
16k01062,2016-11-03T01:20:00Z,9,shooting,outside,firearm,913,male,41,black_or_african_american,900 pontiac av,southern,n/a,brooklyn,39.233895,-76.598166,street,1,2016,11,1,2016-11-03,35 to 50,early morning,FALSE,FALSE,4,2016-12-31
17b00372,2017-02-01T19:55:00Z,9,shooting,outside,firearm,524,male,33,black_or_african_american,700 beaumont av,northern,n/a,winston-govans,39.351356,-76.606429,street,1,2017,2,19,2017-02-01,26 to 34,evening,FALSE,FALSE,1,2017-03-31
17a13503,2017-01-31T17:27:00Z,9,shooting,outside,firearm,814,male,51,black_or_african_american,900 poplar grove st,southwest,n/a,franklintown road,39.29813746810423,-76.66526129849626,street,1,2017,1,17,2017-01-31,51 to 74,evening,TRUE,FALSE,1,2017-03-31
17a13438,2017-01-31T15:02:00Z,9,shooting,outside,firearm,921,male,19,black_or_african_american,2400 kermit ct,southern,n/a,westport,39.262756,-76.640999,public housing,1,2017,1,15,2017-01-31,18 to 25,after school,TRUE,FALSE,1,2017-03-31
17a13568,2017-01-31T19:25:00Z,9,shooting,outside,firearm,833,male,30,black_or_african_american,3600 wilkens av,southwest,n/a,violetville,39.271062,-76.679536,street,1,2017,1,19,2017-01-31,26 to 34,evening,FALSE,FALSE,1,2017-03-31
16k09692,2016-11-22T20:19:00Z,9,shooting,outside,firearm,621,male,38,black_or_african_american,3900 liberty heights av,northwest,n/a,dorchester,39.327461405130514,-76.68255675187947,street,1,2016,11,20,2016-11-22,35 to 50,night,FALSE,FALSE,4,2016-12-31
17a09960,2017-01-23T05:00:00Z,9,shooting,outside,firearm,922,male,20,black_or_african_american,600 hillview rd,southern,n/a,cherry hill,39.25138,-76.622736,street,1,2017,1,5,2017-01-23,18 to 25,morning,FALSE,FALSE,1,2017-03-31
17a09633,2017-01-23T02:23:00Z,9,shooting,inside,firearm,731,male,27,black_or_african_american,2000 mc kean av,western,n/a,mondawmin,39.311366,-76.647523,dwelling,1,2017,1,2,2017-01-23,26 to 34,early morning,FALSE,FALSE,1,2017-03-31
17a09633,2017-01-23T02:23:00Z,9,shooting,inside,firearm,731,male,23,black_or_african_american,2000 mc kean av,western,n/a,mondawmin,39.311366,-76.647523,dwelling,1,2017,1,2,2017-01-23,18 to 25,early morning,FALSE,FALSE,1,2017-03-31
16l00898,2016-12-02T23:00:00Z,9,shooting,outside,firearm,921,male,19,black_or_african_american,2400 kermit ct,southern,n/a,westport,39.261187,-76.641127,street,1,2016,12,23,2016-12-02,18 to 25,night,FALSE,FALSE,4,2016-12-31
17a09185,2017-01-21T22:56:00Z,9,shooting,outside,firearm,913,male,35,white,3800 brooklyn av,southern,n/a,brooklyn,39.232498,-76.601257,street,1,2017,1,22,2017-01-21,35 to 50,night,FALSE,FALSE,1,2017-03-31
17a08845,2017-01-21T00:00:00Z,9,shooting,outside,firearm,224,male,20,black_or_african_american,500 n curley st,southeast,n/a,ellwood park/monument,39.286245,-76.575159,street,1,2017,1,0,2017-01-21,18 to 25,early morning,FALSE,FALSE,1,2017-03-31
16l00249,2016-12-01T14:02:00Z,9,shooting,outside,firearm,712,male,22,black_or_african_american,800 w lexington st,western,n/a,poppleton,39.29117,-76.630145,street,1,2016,12,14,2016-12-01,18 to 25,early afternoon,TRUE,FALSE,4,2016-12-31
16k11240,2016-11-27T01:58:00Z,9,shooting,outside,firearm,942,male,23,white,0 e cross st,southern,n/a,federal hill,39.276624,-76.613373,street,1,2016,11,1,2016-11-27,18 to 25,early morning,FALSE,FALSE,4,2016-12-31
16k11240,2016-11-27T01:58:00Z,9,shooting,outside,firearm,942,male,24,white,0 e cross st,southern,n/a,federal hill,39.276624,-76.613373,street,1,2016,11,1,2016-11-27,18 to 25,early morning,FALSE,FALSE,4,2016-12-31
16l02442,2016-12-06T17:54:00Z,9,shooting,outside,firearm,734,male,43,black_or_african_american,1700 n calhoun st,western,n/a,sandtown-winchester,39.308262,-76.643936,street,1,2016,12,17,2016-12-06,35 to 50,evening,TRUE,FALSE,4,2016-12-31
16l01241,2016-12-03T20:50:00Z,9,shooting,outside,firearm,935,male,24,black_or_african_american,300 s bruce st,southern,n/a,new southwest/mount clare,39.288137,-76.648752,street,1,2016,12,20,2016-12-03,18 to 25,night,FALSE,FALSE,4,2016-12-31
16l01241,2016-12-03T20:50:00Z,9,shooting,outside,firearm,935,female,27,black_or_african_american,300 s bruce st,southern,n/a,new southwest/mount clare,39.288137,-76.648752,street,1,2016,12,20,2016-12-03,26 to 34,night,FALSE,FALSE,4,2016-12-31
16l01288,2016-12-03T23:35:00Z,9,shooting,outside,firearm,523,male,33,black_or_african_american,1000 lenton av,northern,n/a,chinquapin park,39.362871,-76.599599,street,1,2016,12,23,2016-12-03,26 to 34,night,FALSE,FALSE,4,2016-12-31
16l01223,2016-12-03T20:09:00Z,9,shooting,outside,firearm,312,male,24,black_or_african_american,2300 aiken st,eastern,n/a,east baltimore midway,39.315997,-76.598523,street,1,2016,12,20,2016-12-03,18 to 25,night,FALSE,FALSE,4,2016-12-31
16l01807,2016-12-05T11:50:00Z,9,shooting,outside,firearm,835,male,35,black_or_african_american,3100 lohrs la,southwest,n/a,carroll-south hilton,39.298817,-76.611507,street,1,2016,12,11,2016-12-05,35 to 50,morning,TRUE,FALSE,4,2016-12-31
16l01658,2016-12-05T00:09:00Z,9,shooting,outside,firearm,114,male,55,white,0 w fayette st,central,n/a,downtown,39.29030140901001,-76.6152510221789,street,1,2016,12,0,2016-12-05,51 to 74,early morning,FALSE,FALSE,4,2016-12-31
16l10752,2016-12-27T00:45:00Z,9,shooting,inside,firearm,711,male,50,black_or_african_american,1400 w baltimore st,western,n/a,franklin square,39.288399,-76.640394,dwelling,1,2016,12,0,2016-12-27,35 to 50,early morning,FALSE,FALSE,4,2016-12-31
16l10694,2016-12-27T18:06:00Z,9,shooting,outside,firearm,421,male,22,black_or_african_american,4600 harford rd,northeast,n/a,lauraville,39.342243,-76.569839,street,1,2016,12,18,2016-12-27,18 to 25,evening,TRUE,FALSE,4,2016-12-31
16l10525,2016-12-27T11:11:00Z,9,shooting,outside,firearm,622,male,31,black_or_african_american,3700 woodbine av,northwest,n/a,howard park,39.336412,-76.694864,street,1,2016,12,11,2016-12-27,26 to 34,morning,TRUE,FALSE,4,2016-12-31
16k03552,2016-11-08T19:42:00Z,9,shooting,outside,firearm,934,male,21,black_or_african_american,100 s addison st,southern,n/a,carrollton ridge,39.28614330903976,-76.64601955414274,street,1,2016,11,19,2016-11-08,18 to 25,evening,FALSE,FALSE,4,2016-12-31
16l06895,2016-12-18T00:40:00Z,9,shooting,outside,firearm,111,male,26,black_or_african_american,200 holliday st,central,n/a,downtown,39.291364,-76.610359,street,1,2016,12,0,2016-12-18,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
16l09793,2016-12-25T02:46:00Z,9,shooting,outside,firearm,111,male,38,white,200 n calvert st,central,n/a,downtown,39.29124693829901,-76.61252009911826,street,1,2016,12,2,2016-12-25,35 to 50,early morning,FALSE,FALSE,4,2016-12-31
16l09876,2016-12-25T11:10:00Z,9,shooting,outside,firearm,512,male,28,black_or_african_american,200 e university pkwy,northern,n/a,charles village,39.330688,-76.615028,street,1,2016,12,11,2016-12-25,26 to 34,morning,TRUE,FALSE,4,2016-12-31
16l06283,2016-12-16T09:00:00Z,9,shooting,outside,firearm,314,male,28,black_or_african_american,1600 e lanvale st,eastern,n/a,oliver,39.309568,-76.596837,street,1,2016,12,9,2016-12-16,26 to 34,morning,TRUE,FALSE,4,2016-12-31
17a09374,2017-01-22T17:29:31Z,9,shooting,outside,firearm,313,male,31,black_or_african_american,900 e eager st,eastern,n/a,johnston square,39.301504,-76.604808,street,1,2017,1,17,2017-01-22,26 to 34,evening,TRUE,FALSE,1,2017-03-31
17k01238,2017-11-03T17:10:00Z,9,shooting,outside,firearm,835,male,38,black_or_african_american,1900 hollins st,southwest,n/a,boyd-booth,39.287174,-76.647795,street,1,2017,11,17,2017-11-03,35 to 50,evening,TRUE,FALSE,4,2017-12-31
16j09018,2016-10-21T01:05:00Z,9,shooting,outside,firearm,412,male,20,black_or_african_american,1500 havenwood rd,northeast,n/a,hillen,39.340603,-76.593336,common business,1,2016,10,1,2016-10-21,18 to 25,early morning,FALSE,FALSE,4,2016-12-31
16j09402,2016-10-21T21:56:00Z,9,shooting,outside,firearm,935,female,28,unknown,1400 ramsay st,southern,n/a,new southwest/mount clare,39.283451,-76.639335,street,1,2016,10,21,2016-10-21,26 to 34,night,FALSE,FALSE,4,2016-12-31
16k11066,2016-11-26T13:02:00Z,9,shooting,outside,firearm,913,male,41,black_or_african_american,4100 rondo ct,southern,n/a,brooklyn,39.229148532241155,-76.59710312188886,street,1,2016,11,13,2016-11-26,35 to 50,early afternoon,TRUE,FALSE,4,2016-12-31
17a11755,2017-01-27T17:27:00Z,9,shooting,outside,firearm,712,male,29,black_or_african_american,800 vine st,western,n/a,poppleton,39.291001,-76.631583,street,1,2017,1,17,2017-01-27,26 to 34,evening,TRUE,FALSE,1,2017-03-31
16k10720,2016-11-25T16:44:00Z,9,shooting,outside,firearm,721,male,16,black_or_african_american,2400 w lanvale st,western,n/a,evergreen lawn,39.297033,-76.65499,street,1,2016,11,16,2016-11-25,juvenile,after school,TRUE,FALSE,4,2016-12-31
16k10762,2016-11-25T18:51:00Z,9,shooting,outside,firearm,923,male,24,black_or_african_american,3000 janice av,southern,n/a,lakeland,39.256092,-76.651668,street,1,2016,11,18,2016-11-25,18 to 25,evening,TRUE,FALSE,4,2016-12-31
16k10597,2016-11-25T10:42:00Z,9,shooting,outside,firearm,835,male,19,black_or_african_american,0 n catherine st,southwest,n/a,shipley hill,39.288119,-76.656416,street,1,2016,11,10,2016-11-25,18 to 25,morning,TRUE,FALSE,4,2016-12-31
16k10720,2016-11-25T16:44:00Z,9,shooting,outside,firearm,721,male,16,black_or_african_american,2400 w lanvale st,western,n/a,evergreen lawn,39.297033,-76.65499,street,1,2016,11,16,2016-11-25,juvenile,after school,TRUE,FALSE,4,2016-12-31
16k08262,2016-11-19T13:56:00Z,9,shooting,outside,firearm,734,male,26,black_or_african_american,1200 presstman st,western,n/a,sandtown-winchester,39.30560379527494,-76.638305647403,street,1,2016,11,13,2016-11-19,26 to 34,early afternoon,TRUE,FALSE,4,2016-12-31
16k08431,2016-11-19T22:26:00Z,9,shooting,outside,firearm,321,female,36,black_or_african_american,1500 orleans st,eastern,n/a,dunbar-broadway,39.29522,-76.597326,street,1,2016,11,22,2016-11-19,35 to 50,night,FALSE,FALSE,4,2016-12-31
16l02756,2016-12-07T13:15:00Z,9,shooting,outside,firearm,815,male,53,black_or_african_american,600 denison st,southwest,n/a,edgewood,39.29418,-76.674207,street,1,2016,12,13,2016-12-07,51 to 74,early afternoon,TRUE,FALSE,4,2016-12-31
16j13131,2016-10-30T02:18:00Z,9,shooting,outside,firearm,NA,male,33,black_or_african_american,400 n martin luther king blvd,NA,n/a,NA,0,0,street,1,2016,10,2,2016-10-30,26 to 34,early morning,FALSE,FALSE,4,2016-12-31
